date,campaign_id,impressions,clicks,leads,purchases,revenue,cost
2025-09-14,C034,9138,132,12,1,42.45,118.35
2025-09-15,C034,10604,183,18,2,136.01,148.56
2025-09-16,C034,6366,88,10,1,48.81,87.01
2025-09-17,C034,5934,114,10,1,54.38,104.93
2025-09-18,C034,10605,66,7,1,63.05,69.51
2025-09-19,C034,10465,135,8,1,75.89,119.94
2025-09-20,C034,11498,147,11,1,58.23,117.67
2025-09-21,C034,9650,140,13,2,153.69,145.16
2025-09-22,C034,7118,99,8,1,66.35,92.91
2025-09-23,C034,12321,199,15,1,48.88,176.17
2025-09-24,C034,10064,105,7,1,48.38,104.08
2025-09-25,C034,6912,97,8,0,0.0,96.46
2025-09-26,C034,4741,48,3,0,0.0,53.19
2025-09-27,C034,7890,152,12,1,57.15,150.6
2025-09-28,C034,10704,129,8,1,42.41,116.87
2025-09-29,C034,10060,127,10,1,60.55,106.13
2025-09-30,C034,13156,215,16,3,144.6,228.05
2025-10-01,C034,6906,73,6,0,0.0,76.92
2025-10-02,C034,8958,143,8,0,0.0,144.41
2025-10-03,C034,9760,128,8,1,55.49,118.27
2025-10-04,C034,11232,141,9,1,23.3,125.86
2025-10-05,C034,11038,142,10,1,51.97,129.47
2025-10-06,C034,7719,99,6,0,0.0,96.93
2025-10-07,C034,8262,131,12,1,66.52,151.64
2025-10-08,C034,5962,60,6,1,48.09,52.85
2025-10-09,C034,10255,110,6,1,62.69,109.25
2025-10-10,C034,8815,89,6,0,0.0,81.99
2025-10-11,C034,8162,102,6,0,0.0,93.99
2025-10-12,C034,7718,102,7,0,0.0,84.95
2025-10-13,C034,6321,82,7,1,72.33,80.47
2025-10-14,C034,4566,60,4,0,0.0,58.51
2025-10-15,C034,10043,137,12,1,39.95,100.43
2025-10-16,C034,9588,155,11,1,57.57,168.51
2025-10-17,C034,10667,158,15,2,108.77,148.16
2025-10-18,C034,7117,79,7,1,75.87,62.82
2025-10-19,C034,6284,68,4,0,0.0,63.02
2025-10-20,C034,4281,72,6,1,63.68,50.33
2025-10-21,C034,6660,87,6,0,0.0,86.42
2025-10-22,C034,6211,89,5,0,0.0,71.29
2025-10-23,C034,10384,98,6,0,0.0,94.98
2025-10-24,C034,6700,85,6,0,0.0,67.78
2025-10-25,C034,8529,114,6,0,0.0,106.04
2025-10-26,C034,6100,84,5,0,0.0,82.36
2025-10-27,C034,5262,80,6,0,0.0,68.77
2025-10-28,C034,5142,80,7,0,0.0,61.02
2025-10-29,C034,6526,73,5,0,0.0,61.4
2025-10-30,C034,5342,58,4,0,0.0,61.07
2025-10-31,C034,2671,33,3,0,0.0,28.66
2025-11-01,C034,9092,137,8,0,0.0,119.68
2025-11-02,C034,6724,96,6,0,0.0,93.26
2025-05-31,C035,9319,382,65,18,871.9,63.48
2025-06-01,C035,7584,369,72,15,720.76,61.2
2025-06-02,C035,4362,208,38,9,423.29,34.32
2025-06-03,C035,4496,206,50,15,760.18,35.63
2025-06-04,C035,6658,325,56,17,930.42,52.14
2025-06-05,C035,6351,264,61,16,1219.85,41.61
2025-06-06,C035,8924,458,98,18,882.23,78.21
2025-06-07,C035,9103,461,82,16,864.95,83.52
2025-06-08,C035,6424,237,56,15,800.46,40.57
2025-06-09,C035,6467,226,53,14,589.42,27.86
2025-06-10,C035,4748,134,22,5,276.78,23.5
2025-06-11,C035,7364,361,69,20,1288.47,54.81
2025-06-12,C035,13029,472,99,24,1594.66,61.06
2025-06-13,C035,7582,402,86,27,1770.14,61.34
2025-06-14,C035,10534,561,111,30,2412.45,83.98
2025-06-15,C035,10641,470,82,24,1452.65,83.49
2025-06-16,C035,7731,393,82,27,1474.24,60.06
2025-06-17,C035,8351,315,68,20,1533.59,47.2
2025-06-18,C035,9525,367,85,27,2061.15,57.12
2025-06-19,C035,8185,393,71,23,1565.77,53.69
2025-06-20,C035,10710,387,67,22,1831.83,63.91
2025-06-21,C035,14862,735,154,46,3219.05,102.07
2025-06-22,C035,14707,637,121,36,1910.67,82.97
2025-06-23,C035,8840,399,72,24,1713.81,58.41
2025-06-24,C035,6913,343,70,19,1208.07,55.35
2025-06-25,C035,9792,362,100,26,1650.58,57.38
2025-06-26,C035,8509,382,65,19,776.71,67.34
2025-06-27,C035,11396,352,62,20,2232.9,59.11
2025-06-28,C035,13131,500,114,26,1202.0,65.45
2025-06-29,C035,11257,515,102,23,1214.79,72.46
2025-06-30,C035,6396,231,50,15,678.26,33.62
2025-07-01,C035,8052,390,79,25,1615.12,55.98
2025-07-02,C035,8789,388,62,20,1480.21,52.12
2025-07-03,C035,7685,273,39,9,509.87,35.05
2025-07-04,C035,10918,565,110,22,1534.09,85.99
2025-07-05,C035,14622,560,63,14,937.02,84.23
2025-07-06,C035,5195,218,35,10,559.81,30.65
2025-07-07,C035,7727,350,72,20,1202.38,47.08
2025-07-08,C035,6491,400,63,16,995.18,58.18
2025-07-09,C035,8102,349,78,27,2110.63,51.63
2025-07-10,C035,7691,355,61,19,1206.89,53.01
2025-07-11,C035,6485,192,35,8,516.01,34.21
2025-07-12,C035,12355,620,144,51,2655.65,85.59
2025-07-13,C035,9076,424,81,20,1615.47,56.6
2025-07-14,C035,8791,283,49,12,814.66,40.89
2025-07-15,C035,4515,288,58,17,924.87,40.38
2025-07-16,C035,4557,215,35,9,478.94,29.07
2025-07-17,C035,2565,108,21,4,317.85,15.24
2025-07-18,C035,5608,248,59,22,1542.13,41.25
2025-07-19,C035,9765,563,125,35,2284.6,69.07
2025-07-20,C035,4835,153,31,7,426.39,23.27
2025-07-21,C035,5105,266,52,15,696.05,39.19
2025-07-22,C035,8820,339,62,14,741.88,43.74
2025-07-23,C035,7026,271,53,14,1034.21,38.16
2025-07-24,C035,4486,160,34,9,555.02,27.06
2025-07-25,C035,4132,207,42,10,649.98,25.69
2025-07-26,C035,8903,338,61,12,686.04,48.25
2025-01-01,C036,7204,398,79,21,1392.44,59.58
2025-01-02,C036,5306,226,46,12,762.8,28.73
2025-01-03,C036,7902,518,97,28,2674.46,79.21
2025-01-04,C036,6377,365,60,17,938.78,53.71
2025-01-05,C036,9404,402,65,21,1151.84,62.32
2025-01-06,C036,9191,250,55,15,854.79,37.09
2025-01-07,C036,6366,216,41,11,815.14,29.74
2025-01-08,C036,10980,455,75,16,1029.05,63.22
2025-01-09,C036,7297,275,56,14,855.46,45.32
2025-01-10,C036,8045,375,55,16,1007.22,61.27
2025-01-11,C036,9103,485,92,26,1487.3,76.11
2025-01-12,C036,12042,738,166,57,2406.63,94.97
2025-01-13,C036,7647,331,49,16,1396.5,56.01
2025-01-14,C036,9459,361,72,26,1474.35,51.69
2025-01-15,C036,11644,444,85,22,1360.7,73.95
2025-01-16,C036,9203,421,113,33,1973.98,66.78
2025-01-17,C036,4361,187,35,7,420.76,22.25
2025-01-18,C036,9523,436,81,22,1131.56,65.47
2025-01-19,C036,7417,349,72,19,1720.2,51.61
2025-01-20,C036,7166,266,58,14,756.99,37.75
2025-01-21,C036,4198,173,39,11,880.43,27.9
2025-01-22,C036,13007,575,116,32,2554.69,86.27
2025-01-23,C036,8898,341,73,21,1232.48,54.04
2025-01-24,C036,7255,299,85,24,1289.38,38.67
2025-01-25,C036,10399,401,84,25,1718.36,60.27
2025-01-26,C036,10658,508,108,35,2159.09,69.98
2025-01-27,C036,10081,307,44,14,1113.64,40.22
2025-01-28,C036,7962,341,71,16,759.87,49.61
2025-01-29,C036,6248,321,60,15,966.73,47.53
2025-01-30,C036,7501,252,48,13,596.22,32.55
2025-01-31,C036,7399,245,56,14,1050.39,36.85
2025-02-01,C036,10098,237,39,10,654.5,29.19
2025-02-02,C036,7462,349,69,21,1554.32,54.75
2025-02-03,C036,9078,616,100,25,1799.91,99.36
2025-02-04,C036,10981,308,76,20,1524.0,36.81
2025-02-05,C036,7829,388,81,23,1105.86,57.87
2025-02-06,C036,9557,506,103,23,1433.19,95.72
2025-02-07,C036,2816,128,29,7,387.71,18.69
2025-02-08,C036,7516,410,81,19,1419.62,52.0
2025-02-09,C036,7781,485,87,16,862.43,76.06
2025-02-10,C036,14188,800,164,39,3151.71,115.58
2025-02-11,C036,6812,237,44,11,769.05,34.17
2025-02-12,C036,4196,195,39,10,552.97,30.39
2025-02-13,C036,7597,347,79,19,1155.38,51.85
2025-02-14,C036,6974,315,68,15,916.82,53.78
2025-02-15,C036,14815,525,112,29,1869.44,72.67
2025-02-16,C036,6491,330,68,20,1272.79,51.5
2025-02-17,C036,7603,347,87,24,1476.46,52.59
2025-02-18,C036,6585,307,56,15,770.34,46.55
2025-02-19,C036,7582,217,47,13,635.47,35.07
2025-02-20,C036,7708,343,45,12,672.53,48.59
2025-02-21,C036,6430,264,38,12,696.23,36.7
2025-02-22,C036,8491,292,59,15,818.85,38.97
2025-02-23,C036,7563,354,62,17,1221.27,44.27
2025-02-24,C036,5365,195,40,10,461.55,33.12
2025-02-25,C036,4042,133,28,7,555.15,21.18
2025-02-26,C036,5288,259,41,13,859.95,35.65
2025-02-27,C036,11387,492,106,27,1675.12,62.68
2025-02-28,C036,6683,398,58,15,1150.73,58.26
2025-03-01,C036,5846,218,31,7,342.51,33.09
2025-03-02,C036,5903,244,48,12,576.55,36.91
2025-03-03,C036,7361,294,57,11,652.29,42.33
2025-03-04,C036,4516,188,43,14,695.48,26.74
2025-03-05,C036,6916,319,64,19,1020.75,54.38
2025-03-06,C036,4776,206,48,12,871.02,28.97
2025-03-07,C036,6269,237,53,15,755.13,35.3
2025-03-08,C036,6820,411,77,23,1409.86,61.8
2025-08-14,C037,5578,153,16,2,168.4,169.97
2025-08-15,C037,9371,163,21,3,218.88,168.76
2025-08-16,C037,9884,342,36,7,495.59,441.3
2025-08-17,C037,6913,156,11,1,95.87,160.34
2025-08-18,C037,10521,272,30,4,239.89,326.34
2025-08-19,C037,8222,218,31,5,462.38,243.0
2025-08-20,C037,6363,170,17,3,261.34,194.08
2025-08-21,C037,7291,161,17,3,202.19,160.12
2025-08-22,C037,7989,261,28,5,389.04,263.44
2025-08-23,C037,13642,370,46,9,668.69,414.59
2025-08-24,C037,11314,222,25,4,258.07,275.85
2025-08-25,C037,4711,140,12,1,82.72,156.44
2025-08-26,C037,7442,145,13,2,104.37,164.4
2025-08-27,C037,7853,209,24,4,260.74,234.13
2025-08-28,C037,3347,97,10,2,103.97,103.33
2025-08-29,C037,8290,161,15,3,183.57,160.66
2025-08-30,C037,12766,375,46,8,537.09,385.77
2025-08-31,C037,8365,200,23,5,377.88,259.47
2025-09-01,C037,4156,121,11,2,90.45,121.13
2025-09-02,C037,6083,146,16,3,238.43,134.55
2025-09-03,C037,9216,235,25,4,241.25,253.79
2025-09-04,C037,7961,168,18,2,91.76,178.43
2025-09-05,C037,9857,264,19,3,213.92,271.09
2025-09-06,C037,10444,219,25,5,334.04,220.0
2025-09-07,C037,11692,236,28,4,293.56,244.95
2025-09-08,C037,11064,214,25,5,397.99,204.07
2025-09-09,C037,6016,160,18,2,115.56,161.72
2025-09-10,C037,12738,275,25,3,236.69,301.25
2025-09-11,C037,7178,160,18,4,310.85,174.36
2025-09-12,C037,5490,161,19,3,260.96,177.47
2025-09-13,C037,12053,303,28,5,408.94,316.36
2025-09-14,C037,8012,237,27,4,267.46,284.98
2025-09-15,C037,5640,144,20,3,230.8,162.52
2025-09-16,C037,8597,205,21,2,139.32,245.77
2025-09-17,C037,11226,322,35,6,379.15,302.11
2025-09-18,C037,8726,296,35,5,249.24,318.87
2025-09-19,C037,8935,254,27,5,238.19,324.22
2025-09-20,C037,10122,250,27,4,294.31,287.58
2025-09-21,C037,14650,403,55,10,850.84,462.31
2025-09-22,C037,8107,229,25,5,410.58,251.31
2025-09-23,C037,7490,184,17,2,130.58,191.01
2025-09-24,C037,6163,175,25,5,428.58,185.23
2025-09-25,C037,8962,205,21,4,341.06,227.02
2025-09-26,C037,6291,121,13,2,132.42,136.32
2025-09-27,C037,10034,204,21,4,368.41,218.3
2025-09-28,C037,11497,288,37,8,714.6,331.32
2025-09-29,C037,8309,298,36,8,524.16,355.48
2025-09-30,C037,6469,163,12,2,117.15,175.4
2025-10-01,C037,14241,274,32,6,391.62,306.77
2025-10-02,C037,5077,107,12,2,120.16,108.35
2025-10-03,C037,8699,223,30,5,363.52,236.61
2025-10-04,C037,7100,248,20,4,285.04,287.87
2025-10-05,C037,11347,256,30,7,403.05,341.25
2025-10-06,C037,6485,141,14,1,64.19,151.02
2025-10-07,C037,7041,175,17,3,224.91,193.91
2025-10-08,C037,6358,163,14,2,156.22,189.56
2025-10-09,C037,7522,161,15,2,181.93,179.99
2025-10-10,C037,8709,214,31,5,279.18,231.48
2025-10-11,C037,5766,220,25,5,317.67,228.02
2025-10-12,C037,4835,99,10,2,129.51,113.43
2025-10-13,C037,8249,153,18,3,248.85,154.51
2025-10-14,C037,6008,128,11,1,71.82,130.14
2025-10-15,C037,3130,75,9,1,68.78,84.51
2025-10-16,C037,7484,267,30,7,423.34,256.96
2025-10-17,C037,5064,186,19,3,172.26,227.92
2025-01-31,C038,7104,65,4,0,0.0,62.15
2025-02-01,C038,15159,210,16,2,111.28,169.85
2025-02-02,C038,4025,67,4,0,0.0,74.71
2025-02-03,C038,4393,75,7,0,0.0,64.8
2025-02-04,C038,7613,99,5,0,0.0,92.09
2025-02-05,C038,5646,70,6,0,0.0,66.81
2025-02-06,C038,6499,85,6,0,0.0,84.44
2025-02-07,C038,10465,96,9,1,82.74,104.61
2025-02-08,C038,9982,124,9,1,72.13,128.35
2025-02-09,C038,14799,193,11,1,76.39,181.94
2025-02-10,C038,7087,91,6,0,0.0,90.21
2025-02-11,C038,7552,77,4,0,0.0,82.95
2025-02-12,C038,7536,90,5,0,0.0,92.69
2025-02-13,C038,6739,107,7,0,0.0,105.62
2025-02-14,C038,7225,91,6,0,0.0,93.51
2025-02-15,C038,8625,137,7,0,0.0,137.33
2025-02-16,C038,8810,106,9,1,58.37,95.29
2025-02-17,C038,7402,99,6,0,0.0,78.85
2025-02-18,C038,9287,133,11,1,72.75,122.64
2025-02-19,C038,10136,154,13,2,135.03,139.82
2025-02-20,C038,8057,97,6,0,0.0,110.45
2025-02-21,C038,12038,180,14,1,59.06,203.36
2025-02-22,C038,13108,145,9,1,74.08,160.23
2025-02-23,C038,9808,175,11,1,64.46,151.91
2025-02-24,C038,6753,118,12,1,55.84,105.38
2025-02-25,C038,7543,103,8,1,56.76,96.04
2025-02-26,C038,7354,117,6,1,60.6,117.93
2025-02-27,C038,7575,88,5,0,0.0,78.72
2025-02-28,C038,3743,48,4,0,0.0,42.6
2025-03-01,C038,4486,74,5,0,0.0,58.84
2025-03-02,C038,12096,129,9,1,44.89,97.99
2025-03-03,C038,8782,136,12,1,59.68,125.73
2025-03-04,C038,7235,89,3,0,0.0,72.0
2025-03-05,C038,7123,92,6,0,0.0,77.81
2025-03-06,C038,8064,109,9,1,53.48,106.72
2025-03-07,C038,6255,75,6,0,0.0,59.8
2025-03-08,C038,5774,80,4,0,0.0,78.8
2025-03-09,C038,5992,67,5,0,0.0,62.47
2025-03-10,C038,4558,59,4,0,0.0,57.88
2025-03-11,C038,8209,138,12,1,51.81,128.39
2025-03-12,C038,7261,116,9,1,52.35,119.96
2025-03-13,C038,8398,120,10,1,61.34,117.43
2025-03-14,C038,5889,63,4,0,0.0,60.34
2025-03-15,C038,5687,87,6,1,57.71,72.97
2025-03-16,C038,7783,100,6,0,0.0,101.21
2025-03-17,C038,6943,139,8,0,0.0,161.91
2025-01-31,C039,11510,345,43,8,499.24,283.23
2025-02-01,C039,7921,315,33,7,404.36,283.23
2025-02-02,C039,6667,242,35,7,556.4,283.23
2025-02-03,C039,7688,245,30,6,610.11,283.23
2025-02-04,C039,8006,256,37,7,650.69,283.23
2025-02-05,C039,6662,220,37,8,860.94,283.23
2025-02-06,C039,11737,298,31,6,516.23,283.23
2025-02-07,C039,9511,453,73,16,1505.84,283.23
2025-02-08,C039,6227,195,27,6,254.39,257.47
2025-02-09,C039,10535,476,68,12,565.11,283.23
2025-02-10,C039,8844,387,41,9,838.18,283.23
2025-02-11,C039,4881,131,19,4,136.28,171.53
2025-02-12,C039,9468,340,44,8,589.98,283.23
2025-02-13,C039,10595,376,61,12,631.54,283.23
2025-02-14,C039,9707,262,46,11,767.11,283.23
2025-02-15,C039,8180,402,51,14,997.78,283.23
2025-02-16,C039,9181,367,56,14,935.0,283.23
2025-02-17,C039,8383,323,43,9,677.26,283.23
2025-02-18,C039,8932,306,52,13,1017.79,283.23
2025-02-19,C039,12023,344,48,11,763.32,283.23
2025-02-20,C039,7063,215,36,7,463.73,283.23
2025-02-21,C039,8746,355,40,10,738.68,283.23
2025-02-22,C039,6408,156,19,4,239.09,177.99
2025-02-23,C039,7914,259,35,8,739.91,283.23
2025-02-24,C039,5328,209,27,6,462.39,283.23
2025-02-25,C039,11636,377,52,10,517.13,283.23
2025-02-26,C039,8035,347,43,6,533.45,283.23
2025-02-27,C039,8100,303,47,11,903.52,283.23
2025-02-28,C039,5064,227,25,5,272.4,283.23
2025-03-01,C039,7605,320,46,9,648.21,283.23
2025-03-02,C039,6833,209,31,7,409.18,283.23
2025-03-03,C039,8559,328,38,7,461.39,283.23
2025-03-04,C039,4993,130,19,4,302.25,180.25
2025-03-05,C039,6725,342,56,11,728.8,283.23
2025-03-06,C039,9140,288,31,5,402.89,283.23
2025-03-07,C039,7340,301,44,10,430.73,283.23
2025-03-08,C039,9006,421,57,11,495.73,283.23
2025-03-09,C039,11701,355,65,15,881.73,283.23
2025-03-10,C039,6364,256,40,9,663.81,283.23
2025-03-11,C039,6208,143,20,4,219.24,186.62
2025-03-12,C039,8287,301,48,10,462.66,283.23
2025-05-16,C040,6087,88,8,1,80.69,86.66
2025-05-17,C040,5032,71,4,0,0.0,57.4
2025-05-18,C040,8941,117,8,1,84.3,99.2
2025-05-19,C040,3158,66,5,0,0.0,48.03
2025-05-20,C040,6164,86,7,1,98.22,60.64
2025-05-21,C040,7917,116,10,1,69.31,112.25
2025-05-22,C040,4399,100,10,1,84.77,68.71
2025-05-23,C040,10422,165,20,3,114.54,145.6
2025-05-24,C040,10258,202,16,3,242.33,157.48
2025-05-25,C040,9728,163,13,2,107.01,107.62
2025-05-26,C040,4069,60,3,0,0.0,49.87
2025-05-27,C040,5094,80,7,1,79.19,74.56
2025-05-28,C040,4139,64,5,0,0.0,54.78
2025-05-29,C040,8929,160,11,2,159.79,146.96
2025-05-30,C040,8229,140,15,2,75.64,124.41
2025-05-31,C040,10371,200,13,2,141.73,176.18
2025-06-01,C040,13431,259,23,4,394.01,240.3
2025-06-02,C040,9121,171,15,3,173.44,162.14
2025-06-03,C040,5090,88,7,1,69.24,67.16
2025-06-04,C040,12143,280,26,4,310.27,224.26
2025-06-05,C040,7970,105,9,1,64.7,92.5
2025-06-06,C040,7536,127,10,1,59.91,105.83
2025-06-07,C040,11016,160,17,3,167.23,152.65
2025-06-08,C040,9597,183,16,2,141.09,150.3
2025-06-09,C040,7177,120,12,2,126.54,112.43
2025-06-10,C040,9004,158,17,2,127.22,117.68
2025-06-11,C040,7926,130,10,1,50.99,85.71
2025-06-12,C040,4359,90,9,1,85.67,76.31
2025-06-13,C040,9107,94,8,1,75.28,75.78
2025-06-14,C040,12794,226,28,4,326.54,206.74
2025-06-15,C040,8213,174,16,2,91.5,157.6
2025-06-16,C040,8910,170,14,2,129.42,137.79
2025-06-17,C040,13577,201,23,3,205.2,186.18
2025-06-18,C040,6366,102,9,1,66.95,85.63
2025-06-19,C040,10777,195,17,3,211.05,157.22
2025-06-20,C040,4481,73,6,0,0.0,58.52
2025-06-21,C040,10594,237,17,2,84.18,171.75
2025-06-22,C040,12287,190,15,2,137.01,148.82
2025-06-23,C040,10323,189,15,2,169.59,187.38
2025-06-24,C040,10180,201,20,3,196.37,186.84
2025-06-25,C040,13476,251,22,2,92.17,204.94
2025-06-26,C040,9010,123,10,1,84.38,98.19
2025-06-27,C040,9472,198,20,3,134.79,164.4
2025-06-28,C040,10420,162,17,2,110.96,131.39
2025-06-29,C040,13834,296,22,3,176.2,256.24
2025-06-30,C040,7170,120,9,1,83.14,86.57
2025-07-01,C040,11469,199,16,2,109.23,168.77
2025-07-02,C040,3871,67,4,0,0.0,67.51
2025-07-03,C040,10185,196,16,1,90.12,149.12
2025-07-04,C040,10522,156,14,2,177.77,125.8
2025-07-05,C040,8505,148,15,2,89.97,131.57
2025-07-06,C040,8866,166,17,3,173.41,140.27
2025-07-07,C040,4303,75,8,0,0.0,63.39
2025-07-08,C040,6042,80,5,0,0.0,64.6
2025-07-09,C040,7762,148,15,2,99.78,116.83
2025-07-10,C040,11387,176,14,2,152.85,159.78
2025-07-11,C040,5770,107,11,1,67.7,81.62
2025-07-12,C040,10655,228,20,3,142.79,152.12
2025-07-13,C040,9722,181,13,1,82.45,180.62
2025-07-14,C040,7678,142,12,2,123.67,135.68
2025-07-15,C040,7333,164,15,2,173.52,156.81
2025-07-16,C040,395,7,0,0,0.0,6.11
2025-07-17,C040,6943,158,15,2,149.43,149.84
2025-07-18,C040,7408,157,14,2,165.86,125.1
2025-07-19,C040,4794,96,7,1,71.44,75.12
2025-07-20,C040,6079,103,8,1,71.67,90.98
2025-07-21,C040,3419,64,6,1,75.5,62.96
2025-07-22,C040,11944,334,22,2,135.8,298.22
2025-07-23,C040,7386,126,10,1,65.28,116.13
2025-07-24,C040,5491,108,9,1,55.49,81.37
2025-07-25,C040,7050,107,11,2,118.92,104.48
2025-07-26,C040,6333,96,9,1,67.07,74.99
2025-07-27,C040,9763,172,20,3,264.86,122.43
2025-07-28,C040,4980,114,10,1,50.18,87.09
2025-07-29,C040,7785,132,10,1,52.64,117.34
